,No DESIGNATION,Reussite,COMMENTAIRES
444,223461019,True,['  point de terminaison optique non existante passage de c cble aerien sur  point de terminaison optique pos dans le salon a la demande du client tout est op rationnel  dae ok ']
445,223447360,True,['  point de terminaison optique non existante dae ok ']
446,297452474,False,"['obtenu client au  le   ne souhaite pas reprendre rdv apaa', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee', 'gmclient injoignable msg laisse pour reprise de rdv  am ', 'gmclient injoignable msg laisse pour reprise de rdv  am ', 'gm obtenu mme despes au    le   a    repris rdv le   entre       apte', ' gem litige: ab client absent le client etait absent et injoignable sur le t  l  phone  dae na non   éligible au dae']"
447,298201406,True,"['  point de terminaison optique non existante passer jrt au pm pose  m c cble   pose point de terminaison optique  dae ok ', 'dostech blocage entre chambre intermediaire et chambre point de branchement merci de faire le necessaire et recontacter client pour nouveau rdv', 'gm ab  verification okficel passe entre chambre point de branchement et chambre avant regard client ficel existant entre chambre regard et facade clientclient absent repond pas au contact numero de la ca transmis pour que client puisse prendre rdv', 'gm lo a reprendre laisse message vocal au     pour reprendre nouveau rdv aple', 'gm obttenu client rdv repris']"
448,296853156,True,['  point de terminaison optique non existante pose jrtor a pm +  de c cble fibre + point de terminaison optique +  traverse poteau edf+delc ok mise en service  dae ok ']
449,299743309,True,"['  point de terminaison optique non existante installation souterrain ok point de terminaison optique pose dans tableau electrique tout fonctionne chez le client fibre degrade dans point de branchement dae ko joker', 'gm clt obtenu pour reprise de rdv le   a partir de ']"
450,298746542,True,['  point de terminaison optique existante malfaçon on plp non détectée  j ai refait la point de terminaison optique tout est fonctions chez le client signal   plp ok dae ok ']
451,298630830,True,['  point de terminaison optique existante dae ok  technicien issam intervention plp client ok ont ok']
452,297321291,True,['  point de terminaison optique non existante passage du câble en fourreau de la point de terminaison optique jusqu au point de branchemento dae ok ']
453,298531221,True,"['  point de terminaison optique existante malfaçon on plp non détectée  d charge plp  tube vio fibre bleu point de  dae ok ', 'gm  intervention en cours']"
454,298472738,False,"['  cli suite appel client mecontent le   a  il ule sa commande et demande a cloturer le dossier apte', 'gmlo obtenu clt le   au  repris rdv le   a partir de  apan']"
455,298905028,False,"[' client injoignable apres plusieurs reles sur les deux numeros pour un rendez vous dernier appel emis par la ca a ', 'gm rdv le   entre  et ']"
456,298330565,True,"['  point de terminaison optique non existante pose c cble souterrain  pose point de terminaison optique  dae ok ', 'gm th rendez vous repris avec le client pour le mercredi  mai a partir de  l installation necessite un binome prevoir plus de  de câble a tire ( merci de prioriser l installation)', 'gm th obtenu client le   a  sur le  rdv repris pour le   a partir de  apsp']"
457,296949118,True,['  point de terminaison optique non existante dae ok ']
458,223633012,False,"['   point de branchement  tube vert satur tube jaune de passage pas de fibre disponible   dae na non éligible au dae', 'plp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
459,298742006,True,['  point de terminaison optique existante malfaçon on plp non détectée  mise en service  dae ok ']
460,296058374,True,['  point de terminaison optique non existante pavillon aerien   p  dae ok ']
461,298934504,False,"['   adresse du client errone vue avec gtc orange   dae na non éligible au dae', '   non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee']"
462,296149840,True,['  point de terminaison optique non existante creation route optique sur point de branchement  tubes orange fibre violet num ro de d charge  p droite   pavillon aero souterrain    p  dae ok ']
463,297899810,True,"['installation ok passage de câble souterrain ok point de branchement poteau decharge ', ""ce n'est pas un  son adresse adresse imb est correcte merci de produire notre clientplp non detecte en commande mais suspecte  si presence point de terminaison optique  utiliser emutation pour muter  si pas de point de terminaison optique  utiliser emutation pour creer point de terminaison optique puis mutersi pas possible appeler appui a chaud  ou   precisez lors de la cloture si point de terminaison optique a ete trouvee""]"
464,296949197,False,['  cac=ouigps=dn=point de branchementr= de branchementg=point de branchementd=chambrepoint de branchementt=violetpoint de branchementf=noirpoint de branchementx=ouipm==pmb=   pas de continuit  dae na non éligible au dae']
465,297134830,True,['  point de terminaison optique non existante  fo immeuble test delc ok point de terminaison optique dans le sejour vu avec client  dae ju maj lbx']
466,223081844,True,['  point de terminaison optique non existante raccordement aerien  point de terminaison optique installer dans la baie informatique tout service ok  dae ok ']
467,296504384,True,"['apres plusieurs reles pas de retour client doit recontacter son opt apjc travaux toujours pas effectuer aiguillage realiser dans les fourreaux  impossible a passer ( virage trop impant) câble adsl ne bouge pas  prevoir gaine ou autorisation en apparant par proprietaire', 'gm cp laisse message vocal le    pour reprendre nouveau rdv des  fini  apsm  elle va demander la  autorisation de armer habitat pour faire des trous ', 'gm   cliente obtenue au   le   a : pour reprise de rdv pour le   a partir de : apjb', 'travaux toujours pas effectuer aiguillage realiser dans les fourreaux  impossible a passer ( virage trop impant)  câble adsl ne bouge pas   prevoir gaine ou autorisation en apparant par proprietaire', 'travaux toujours pas effectuer aiguillage realiser dans les fourreaux  impossible a passer ( virage trop impant)  câble adsl ne bouge pas   prevoir gaine ou autorisation en apparant par proprietaire']"
468,299777696,True,['  point de terminaison optique non existante installation aerienne ok teste ok  dae ju mise a jour']
469,297891372,False,"['obtenu clt au  le    clt ne pourra s installer qu au mois d octobre   clt doit recontacter son operateur apan  gem  installation aerien bisoin nacelle  dae na non éligible au dae', ' gem litige: mc besoin nacelle installation aerien  bisoin nacelle  dae na non   éligible au dae']"
470,298906707,False,"['litige: rf   rendez vous non honore orange client pas disponible pour reprendre un rdv', 'gm cp un rdv a ete repris par le technicien pour le    a  apsm  le aiguille  ca bloque dans un coffret a la  exterieur on a pas les cles ca  est un coffret appartient la mairie cleint  il va voir avec la mairie pour les cles ', 'gm rdv repris avec mr le   entre  et  ', 'gm client pas disponible pour reprendre un rdv  a rappeler la semaine prochaine ', 'gm client pas disponible pour reprendre un rdv  a rappeler la semaine prochaine ']"
471,297491983,True,"['derniere rele  pas de retour laisse message vocal le    le client doit contacter son operateur pour reprise de rdv apaa', ""gm cp  laisse  message vocal  au   le    a  pour reprendre nouveau rdv des  fini   apaf  les travaux dans la rue n'est pas termine  il n'y a pas encore de tuyaux vers la maison du client et le client ne sait pas qu'il a un rendez vous"", 'gm obtenu le conseiller du client  au  le   a    repris rdv le   entre       apte', "" gem litige: ab client absent le client il as rdv demain le    pas aujourd'hui dae na non eéligible au dae!!!"", 'gm cp  laisse  message vocal  au    le    a  pour reprendre nouveau rdv des  fini   apaf    gem litige: dr probleme de regard litige: cp travaux sur conduite privative  gc boucher entre le regard intermediaire est chez le client il vas pour d  boucher les gc  dae na non   éligible au dae']"
